,geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,Channel5_impression,Competitor_Discount,GQV,Geo_GDP,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Channel5_spend,conversions,revenue_per_conversion,population,geo_tier,Channel4_reach,Channel5_reach,Channel4_frequency,Channel5_frequency
1163,Geo15,2022-06-06,0.0,423214.0,0.0,131123.0,0.0,0.0,-1.1669846,1.7128725,-0.51724803,0.0,4196.4795,0.0,1018.0624,0.0,0.0,3819136.0,0.019885976,251185.17,3,0.0,0.0,0.0,0.0
1164,Geo15,2022-06-13,276495.0,0.0,0.0,296021.0,749036.0,37176.0,-0.07854837,-0.8237305,1.8981344,2372.9487,0.0,0.0,2298.3599,6099.777,291.391,4424169.5,0.0200673,251185.17,3,257470.0,33795.0,2.9092166,1.1000444
1165,Geo15,2022-06-20,766124.0,172716.0,652294.0,146267.0,280638.0,398764.0,0.40207157,1.4122877,0.5076351,6575.0664,1712.6067,5693.709,1135.6431,2285.3765,3125.5713,4789949.0,0.01989604,251185.17,3,128066.0,172246.0,2.1913545,2.3150842
1166,Geo15,2022-06-27,147323.0,110820.0,387887.0,0.0,533156.0,80373.0,0.224992,0.6469267,-0.66939783,1264.3627,1098.8623,3385.7673,0.0,4341.7573,629.9755,4630855.0,0.020001436,251185.17,3,239268.0,57074.0,2.2282796,1.4082245
1167,Geo15,2022-07-04,670154.0,0.0,261200.0,233602.0,458331.0,0.0,0.12558222,0.3316764,0.30348775,5751.4287,0.0,2279.9485,1813.7277,3732.42,0.0,5012152.5,0.01995832,251185.17,3,195046.0,0.0,2.3498611,0.0
1168,Geo15,2022-07-11,384859.0,287524.0,0.0,460545.0,672138.0,73004.0,0.72298706,-0.9335659,0.9464722,3302.9558,2851.013,0.0,3575.7534,5473.558,572.2162,5111287.5,0.019874206,251185.17,3,253589.0,60297.0,2.6505015,1.2107402
1169,Geo15,2022-07-18,293805.0,113799.0,475921.0,201796.0,151434.0,226293.0,-2.487091,0.20583218,1.9847915,2521.5076,1128.4012,4154.194,1566.7802,1233.2032,1773.718,3412404.8,0.020003842,251185.17,3,114808.0,131412.0,1.3190196,1.7220117
1170,Geo15,2022-07-25,227498.0,405088.0,326662.0,592000.0,437865.0,737309.0,0.47975123,0.43775052,0.25925833,1952.4443,4016.747,2851.3499,4596.3936,3565.755,5779.137,5034178.0,0.020003803,251185.17,3,204673.0,245263.0,2.1393394,3.0061975
1171,Geo15,2022-08-01,687811.0,0.0,23396.0,139264.0,445825.0,0.0,0.23138626,0.47729412,-0.79543173,5902.965,0.0,204.21774,1081.2705,3630.5771,0.0,4761095.0,0.020083485,251185.17,3,200981.0,0.0,2.2182446,0.0
1172,Geo15,2022-08-08,0.0,159363.0,0.0,18512.0,206828.0,503003.0,-0.15491058,-0.5464801,1.3424983,0.0,1580.2019,0.0,143.73047,1684.3044,3942.612,3761979.2,0.020061735,251185.17,3,131414.0,247759.0,1.5738658,2.0302107
1173,Geo15,2022-08-15,593484.0,0.0,0.0,371191.0,188412.0,0.0,0.07121886,-0.4671778,-0.61794376,5093.4277,0.0,0.0,2881.993,1534.3337,0.0,4786965.0,0.019994507,251185.17,3,134220.0,0.0,1.4037551,0.0
1174,Geo15,2022-08-22,950337.0,0.0,190613.0,0.0,682022.0,411915.0,0.8315731,-1.1931396,1.380136,8156.0283,0.0,1663.8125,0.0,5554.0483,3228.6506,4416644.5,0.019912818,251185.17,3,221297.0,217518.0,3.0819306,1.8937054
1175,Geo15,2022-08-29,553867.0,323576.0,226970.0,136235.0,511385.0,881878.0,-0.8676343,0.76530224,2.0416558,4753.4243,3208.4954,1981.1636,1057.7529,4164.4653,6912.2905,4647037.0,0.020226732,251185.17,3,189559.0,242748.0,2.6977615,3.632895
1176,Geo15,2022-09-05,474537.0,0.0,0.0,0.0,0.0,220417.0,-1.970874,1.4322658,-0.9617488,4072.5945,0.0,0.0,0.0,0.0,1727.6611,3269532.8,0.019853687,251185.17,3,0.0,138906.0,0.0,1.5868069
1177,Geo15,2022-09-12,0.0,0.0,875.0,180751.0,147873.0,0.0,0.00975433,-0.102472834,-0.6490052,0.0,0.0,7.6376534,1403.383,1204.2042,0.0,4127961.8,0.019894313,251185.17,3,116240.0,0.0,1.2721353,0.0
1178,Geo15,2022-09-19,146459.0,0.0,120869.0,0.0,0.0,0.0,-1.6374567,-0.81421137,1.2458663,1256.9475,0.0,1055.0349,0.0,0.0,0.0,3097746.5,0.019910226,251185.17,3,0.0,0.0,0.0,0.0
1179,Geo15,2022-09-26,0.0,0.0,0.0,0.0,417889.0,202510.0,0.40677065,-1.6564631,1.6119862,0.0,0.0,0.0,0.0,3403.0806,1587.3033,3602017.2,0.019969901,251185.17,3,192131.0,158870.0,2.1750212,1.27469
1180,Geo15,2022-10-03,0.0,107068.0,221558.0,205914.0,649096.0,32210.0,0.7794938,-1.4859006,1.6539207,0.0,1061.6583,1933.9236,1598.753,5285.9155,252.46675,4436291.5,0.019945608,251185.17,3,236035.0,29107.0,2.749999,1.1066066
1181,Geo15,2022-10-10,928895.0,857753.0,272822.0,907562.0,1184908.0,1202358.0,3.2926273,-0.67931026,3.4008806,7972.008,8505.255,2381.394,7046.473,9649.302,9424.26,5632096.5,0.019897169,251185.17,3,249323.0,253302.0,4.752502,4.746737
1182,Geo15,2022-10-17,753803.0,632361.0,440219.0,0.0,538948.0,326340.0,0.30792984,0.37156808,0.97846204,6469.325,6270.3267,3842.56,0.0,4388.925,2557.9014,5334635.0,0.020014921,251185.17,3,243270.0,183150.0,2.2154315,1.7818182
1183,Geo15,2022-10-24,279558.0,61744.0,0.0,0.0,0.0,172135.0,-0.8988519,-1.0808144,0.4550615,2399.2363,612.23737,0.0,0.0,0.0,1349.2196,3710270.5,0.020012934,251185.17,3,0.0,102660.0,0.0,1.6767485
1184,Geo15,2022-10-31,449457.0,57525.0,97858.0,521531.0,981778.0,506180.0,2.3561893,-1.8454727,0.09824084,3857.3518,570.4029,854.1777,4049.2598,7995.1123,3967.5137,5836629.5,0.019880677,251185.17,3,247752.0,233574.0,3.962745,2.1671076
1185,Geo15,2022-11-07,346820.0,0.0,0.0,390614.0,445538.0,363479.0,1.0071483,-1.0453374,0.6718977,2976.4956,0.0,0.0,3032.7966,3628.24,2849.0022,5223135.5,0.020034544,251185.17,3,198868.0,190782.0,2.2403705,1.905206
1186,Geo15,2022-11-14,729051.0,291001.0,602844.0,78540.0,185519.0,189775.0,-1.0121384,1.3476623,-0.50572056,6256.897,2885.49,5262.0723,609.7986,1510.7747,1487.4845,4227825.0,0.02000142,251185.17,3,157599.0,173111.0,1.1771585,1.096262
1187,Geo15,2022-11-21,0.0,0.0,132054.0,162334.0,0.0,2446.0,0.83554155,-0.5024041,-0.42500937,0.0,0.0,1152.6659,1260.3901,0.0,19.17211,4596687.5,0.019988433,251185.17,3,0.0,2439.0,0.0,1.0028701
1188,Geo15,2022-11-28,30126.0,0.0,46860.0,119293.0,403439.0,0.0,-1.3533211,-0.28367305,-0.27119297,258.54883,0.0,409.02905,926.2121,3285.4067,0.0,3998134.0,0.02007655,251185.17,3,188994.0,0.0,2.1346657,0.0
1189,Geo15,2022-12-05,0.0,0.0,15940.0,0.0,0.0,0.0,-2.3203845,-1.661709,-0.70288754,0.0,0.0,139.13622,0.0,0.0,0.0,2133638.5,0.019903768,251185.17,3,0.0,0.0,0.0,0.0
1190,Geo15,2022-12-12,405419.0,327979.0,0.0,413476.0,464682.0,382049.0,0.93133646,-0.7536053,1.8143055,3479.4067,3252.1543,0.0,3210.3015,3784.1392,2994.5566,4686623.0,0.019968214,251185.17,3,203387.0,251643.0,2.2847183,1.5182183
1191,Geo15,2022-12-19,0.0,0.0,120599.0,170310.0,0.0,0.0,0.05910173,-0.4627142,-1.3149225,0.0,0.0,1052.6781,1322.3173,0.0,0.0,4450053.5,0.02004103,251185.17,3,0.0,0.0,0.0,0.0
1192,Geo15,2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,-1.0112149,-1.663861,-0.7847465,0.0,0.0,0.0,0.0,0.0,0.0,3042178.8,0.019939302,251185.17,3,0.0,0.0,0.0,0.0
1193,Geo15,2023-01-02,440372.0,71609.0,12578.0,107826.0,111459.0,0.0,0.41862524,-1.1064065,-0.1632382,3779.382,710.0562,109.79017,837.1803,907.66675,0.0,3926614.2,0.019999495,251185.17,3,89609.0,0.0,1.2438371,0.0
1194,Geo15,2023-01-09,0.0,0.0,0.0,30149.0,225219.0,0.0,0.29078132,-3.1040769,0.7689756,0.0,0.0,0.0,234.0822,1834.0717,0.0,3600593.5,0.019789966,251185.17,3,105899.0,0.0,2.126734,0.0
1195,Geo15,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.8557718,-1.1230004,-1.2526073,0.0,0.0,0.0,0.0,0.0,0.0,3017869.0,0.019985741,251185.17,3,0.0,0.0,0.0,0.0
1196,Geo15,2023-01-23,402510.0,0.0,0.0,39491.0,0.0,125687.0,-0.62559277,-1.6124346,0.9083294,3454.441,0.0,0.0,306.61514,0.0,985.1533,3344722.0,0.020058554,251185.17,3,0.0,116310.0,0.0,1.0806208
1197,Geo15,2023-01-30,267067.0,0.0,307762.0,15906.0,74058.0,0.0,-0.14217326,1.0670367,-1.9817154,2292.0354,0.0,2686.3765,123.497025,603.09155,0.0,3839233.0,0.020079782,251185.17,3,75416.0,0.0,0.9819932,0.0
1198,Geo15,2023-02-06,0.0,0.0,2379.0,167047.0,60559.0,0.0,0.16330206,0.08636075,0.22933325,0.0,0.0,20.765688,1296.9828,493.1624,0.0,4076759.2,0.019981304,251185.17,3,42822.0,0.0,1.4142029,0.0
1199,Geo15,2023-02-13,277983.0,0.0,0.0,0.0,639248.0,0.0,0.8673459,-0.008146852,-2.557177,2385.7192,0.0,0.0,0.0,5205.718,0.0,4150364.5,0.019998165,251185.17,3,223148.0,0.0,2.8646817,0.0
1200,Geo15,2023-02-20,467811.0,143015.0,349873.0,366234.0,108780.0,0.0,0.6283827,0.88234115,-0.72357553,4014.8704,1418.0994,3053.9526,2843.506,885.8502,0.0,4499206.5,0.019929323,251185.17,3,104962.0,0.0,1.036375,0.0
1201,Geo15,2023-02-27,29800.0,0.0,0.0,267023.0,279862.0,0.0,1.689902,0.3253891,-1.7449999,255.75102,0.0,0.0,2073.214,2279.057,0.0,4445865.5,0.019829787,251185.17,3,169462.0,0.0,1.6514735,0.0
1202,Geo15,2023-03-06,818710.0,402351.0,544072.0,48760.0,27099.0,278324.0,-0.50275576,2.4483514,-0.52476966,7026.373,3989.6074,4749.0664,378.58133,220.6808,2181.5447,4695376.0,0.020220423,251185.17,3,26778.0,171074.0,1.0119874,1.6269217
1203,Geo15,2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.45206064,-0.3351239,-3.5087385,0.0,0.0,0.0,0.0,0.0,0.0,4217407.5,0.019967994,251185.17,3,0.0,0.0,0.0,0.0
1204,Geo15,2023-03-20,163034.0,0.0,214739.0,0.0,0.0,0.0,-0.5643621,0.14774342,-0.79920924,1399.1984,0.0,1874.4022,0.0,0.0,0.0,3503594.0,0.019803945,251185.17,3,0.0,0.0,0.0,0.0
1205,Geo15,2023-03-27,487831.0,0.0,273926.0,192924.0,630649.0,203032.0,0.41143352,0.91713554,0.4248864,4186.687,0.0,2391.0305,1497.8964,5135.692,1591.3949,4854459.0,0.019962931,251185.17,3,219185.0,134223.0,2.8772452,1.5126469
1206,Geo15,2023-04-03,784232.0,0.0,0.0,187476.0,213232.0,252456.0,1.6048265,1.2538443,-0.7311269,6730.474,0.0,0.0,1455.5972,1736.4554,1978.7875,5518927.0,0.019958159,251185.17,3,182245.0,142446.0,1.1700294,1.7722926
1207,Geo15,2023-04-10,0.0,264523.0,0.0,0.0,0.0,0.0,-0.49993494,-0.3881293,-1.9506276,0.0,2622.941,0.0,0.0,0.0,0.0,3801838.5,0.019837013,251185.17,3,0.0,0.0,0.0,0.0
1208,Geo15,2023-04-17,209683.0,0.0,94827.0,240846.0,0.0,0.0,-1.1634604,1.7793467,-2.5267148,1799.5516,0.0,827.7208,1869.9712,0.0,0.0,3813880.8,0.020128364,251185.17,3,0.0,0.0,0.0,0.0
1209,Geo15,2023-04-24,161228.0,0.0,0.0,0.0,55186.0,60215.0,0.57423925,-0.02598238,-1.156311,1383.6987,0.0,0.0,0.0,449.40738,471.9741,4297427.0,0.020008344,251185.17,3,50936.0,55276.0,1.083438,1.0893517
1210,Geo15,2023-05-01,470849.0,101252.0,119083.0,138669.0,0.0,473610.0,-0.44993466,-0.86709446,-0.00017666817,4040.9434,1003.98846,1039.4453,1076.6509,0.0,3712.2253,3338121.8,0.019949352,251185.17,3,0.0,254995.0,0.0,1.8573306
1211,Geo15,2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,-2.4081514,-0.6148758,-2.4292226,0.0,0.0,0.0,0.0,0.0,0.0,2300482.5,0.020040484,251185.17,3,0.0,0.0,0.0,0.0
1212,Geo15,2023-05-15,659763.0,0.0,676181.0,994711.0,286344.0,380985.0,1.4908701,1.59776,-2.0834458,5662.25,0.0,5902.2124,7723.1133,2331.8433,2986.2168,5336713.5,0.019850451,251185.17,3,186887.0,183606.0,1.5321772,2.0750139
1213,Geo15,2023-05-22,0.0,0.0,391264.0,0.0,0.0,0.0,-1.5136819,1.5504351,-1.9507296,0.0,0.0,3415.2441,0.0,0.0,0.0,4075776.0,0.019960422,251185.17,3,0.0,0.0,0.0,0.0
1214,Geo15,2023-05-29,493480.0,0.0,185803.0,124661.0,484371.0,495270.0,1.8640096,1.3346001,-1.7215668,4235.168,0.0,1621.8273,967.89026,3944.4768,3881.9995,5614711.0,0.019949676,251185.17,3,224076.0,204026.0,2.161637,2.4274848
1215,Geo15,2023-06-05,591748.0,0.0,169833.0,17328.0,21490.0,552716.0,-0.028455198,0.034914017,-0.43002346,5078.5283,0.0,1482.4292,134.53769,175.00389,4332.27,4246268.0,0.02017755,251185.17,3,20049.0,231737.0,1.0718739,2.3851004
1216,Geo15,2023-06-12,286067.0,0.0,0.0,70274.0,0.0,0.0,-0.8492457,-0.18392614,-1.2119516,2455.0981,0.0,0.0,545.6199,0.0,0.0,3411030.8,0.019900609,251185.17,3,0.0,0.0,0.0,0.0
1217,Geo15,2023-06-19,0.0,298628.0,212427.0,0.0,189626.0,0.0,0.32052207,0.030935556,-0.36999947,0.0,2961.1172,1854.2214,0.0,1544.2198,0.0,3728345.0,0.019958202,251185.17,3,143077.0,0.0,1.3253423,0.0
1218,Geo15,2023-06-26,288134.0,0.0,99206.0,702332.0,0.0,0.0,-1.5006417,-0.124818206,0.18964928,2472.8376,0.0,865.944,5453.031,0.0,0.0,2714628.2,0.020009778,251185.17,3,0.0,0.0,0.0,0.0
1219,Geo15,2023-07-03,792678.0,520937.0,380157.0,807175.0,1043934.0,787344.0,0.2223761,2.8280506,1.263822,6802.9595,5165.4756,3318.294,6267.0503,8501.28,6171.319,5794367.5,0.020191127,251185.17,3,247560.0,243798.0,4.2168927,3.2294934
1220,Geo15,2023-07-10,0.0,238176.0,0.0,0.0,107393.0,253916.0,0.49971092,-1.0916159,0.28996274,0.0,2361.691,0.0,0.0,874.55524,1990.2312,4853676.0,0.020109056,251185.17,3,80676.0,148009.0,1.3311641,1.7155443
1221,Geo15,2023-07-17,0.0,438873.0,352124.0,684370.0,646122.0,797122.0,0.06923351,0.5774883,2.0162199,0.0,4351.75,3073.601,5313.5703,5261.6963,6247.9604,4677627.5,0.019966511,251185.17,3,205325.0,245242.0,3.1468258,3.2503486
1222,Geo15,2023-07-24,919403.0,153400.0,925627.0,333850.0,818153.0,426909.0,0.3549165,1.4878349,0.26803184,7890.545,1521.0743,8079.5635,2592.071,6662.6313,3346.176,5434651.5,0.020040937,251185.17,3,239993.0,195372.0,3.4090703,2.1851084
1223,Geo15,2023-07-31,94178.0,47479.0,403506.0,31105.0,66037.0,598029.0,-2.109521,1.10584,2.3445194,808.259,470.78937,3522.1016,241.50476,537.7725,4687.44,3708744.0,0.019977964,251185.17,3,63357.0,276455.0,1.0423,2.1632056
1224,Geo15,2023-08-07,14254.0,0.0,69342.0,87485.0,0.0,0.0,-1.216444,-0.2879206,-1.8422577,122.331375,0.0,605.26874,679.24915,0.0,0.0,3790643.8,0.0198626,251185.17,3,0.0,0.0,0.0,0.0
1225,Geo15,2023-08-14,352433.0,94281.0,277076.0,684966.0,450488.0,0.0,1.089375,0.34317154,-0.004348576,3024.6677,934.8658,2418.5264,5318.198,3668.5505,0.0,4886910.5,0.0198354,251185.17,3,241205.0,0.0,1.8676561,0.0
1226,Geo15,2023-08-21,469252.0,100484.0,0.0,538651.0,143646.0,0.0,1.7635307,0.8707843,-1.769958,4027.2373,996.3731,0.0,4182.1826,1169.7816,0.0,5163242.5,0.020066377,251185.17,3,123470.0,0.0,1.1634082,0.0
1227,Geo15,2023-08-28,421851.0,0.0,414248.0,306923.0,150886.0,50406.0,1.3120165,-1.1130688,-0.40731677,3620.4302,0.0,3615.8657,2383.005,1228.7406,395.0897,4808092.0,0.019939033,251185.17,3,132647.0,47796.0,1.1375003,1.054607
1228,Geo15,2023-09-04,732305.0,462043.0,418747.0,39337.0,104578.0,1070646.0,-0.15420234,1.1344602,1.1680124,6284.8237,4581.498,3655.1362,305.41946,851.6312,8391.882,4620376.0,0.020202635,251185.17,3,88856.0,242051.0,1.1769379,4.423225
1229,Geo15,2023-09-11,209442.0,101157.0,0.0,7771.0,206346.0,407312.0,-1.2993574,-0.8968869,1.7431017,1797.4834,1003.04645,0.0,60.33543,1680.3793,3192.5718,3882663.8,0.02001647,251185.17,3,130577.0,224255.0,1.580263,1.8162895
1230,Geo15,2023-09-18,0.0,0.0,0.0,151378.0,0.0,0.0,0.7128618,-2.6180062,-1.0016279,0.0,0.0,0.0,1175.3258,0.0,0.0,3584211.2,0.019940794,251185.17,3,0.0,0.0,0.0,0.0
1231,Geo15,2023-09-25,436351.0,0.0,271610.0,0.0,161003.0,224395.0,0.29286158,0.27558792,-0.6412486,3744.8728,0.0,2370.8147,0.0,1311.1285,1758.8413,4470642.0,0.020217879,251185.17,3,80164.0,151965.0,2.0084202,1.4766229
1232,Geo15,2023-10-02,0.0,191685.0,0.0,331399.0,432200.0,103196.0,0.48501438,-1.813829,0.8334695,0.0,1900.6985,0.0,2573.041,3519.622,808.86554,4217301.5,0.02000244,251185.17,3,254757.0,79213.0,1.6965187,1.302766
1233,Geo15,2023-10-09,0.0,0.0,0.0,77820.0,334838.0,53603.0,1.0586269,-1.5673765,-0.7916904,0.0,0.0,0.0,604.2084,2726.7542,420.14825,4497657.0,0.020048378,251185.17,3,167822.0,47169.0,1.9951973,1.1364032
1234,Geo15,2023-10-16,560196.0,297579.0,44212.0,158620.0,307429.0,0.0,-0.5164375,-1.3386321,0.51337653,4807.7417,2950.7158,385.91534,1231.554,2503.549,0.0,3926295.0,0.0199418,251185.17,3,191266.0,0.0,1.6073375,0.0
1235,Geo15,2023-10-23,178396.0,0.0,92030.0,342134.0,6725.0,433398.0,-0.06015119,-0.7396292,1.3289402,1531.0388,0.0,803.3066,2656.3892,54.76506,3397.0378,4350839.0,0.019981796,251185.17,3,6532.0,205358.0,1.0295469,2.110451
1236,Geo15,2023-10-30,0.0,0.0,0.0,122482.0,0.0,0.0,-2.252798,-0.17478013,-0.610824,0.0,0.0,0.0,950.97205,0.0,0.0,2708983.5,0.019901674,251185.17,3,0.0,0.0,0.0,0.0
1237,Geo15,2023-11-06,139642.0,126520.0,559993.0,392372.0,75823.0,278916.0,-0.016769832,1.2082131,0.66804373,1198.4424,1254.5393,4888.037,3046.4463,617.4648,2186.185,4567152.5,0.020010643,251185.17,3,62762.0,157886.0,1.2081037,1.7665658
1238,Geo15,2023-11-13,156955.0,161513.0,310992.0,53535.0,680921.0,0.0,-1.4545212,1.8489099,0.18771279,1347.0269,1601.5208,2714.5703,415.65527,5545.0825,0.0,4733182.5,0.019936144,251185.17,3,262237.0,0.0,2.5965862,0.0
1239,Geo15,2023-11-20,186527.0,9988.0,66774.0,257216.0,540080.0,0.0,1.3639579,-1.9582846,0.9401419,1600.8212,99.0384,582.85333,1997.0709,4398.143,0.0,5012721.0,0.019751543,251185.17,3,218360.0,0.0,2.4733467,0.0
1240,Geo15,2023-11-27,0.0,0.0,429395.0,394988.0,233953.0,0.0,-0.1909712,-1.9485838,0.3691627,0.0,0.0,3748.08,3066.7573,1905.197,0.0,3470116.0,0.020061007,251185.17,3,180368.0,0.0,1.2970871,0.0
1241,Geo15,2023-12-04,0.0,0.0,146996.0,3896.0,0.0,144192.0,-1.2891259,-0.41139334,0.7848692,0.0,0.0,1283.0907,30.249239,0.0,1130.1982,2835376.8,0.020015169,251185.17,3,0.0,89030.0,0.0,1.6195889
1242,Geo15,2023-12-11,0.0,0.0,0.0,0.0,57604.0,0.0,-0.63018554,-1.0801811,-0.22042269,0.0,0.0,0.0,0.0,469.09836,0.0,3292287.0,0.02035046,251185.17,3,53316.0,0.0,1.0804261,0.0
1243,Geo15,2023-12-18,0.0,0.0,406608.0,0.0,925421.0,59455.0,0.8956096,-1.318018,-0.64971447,0.0,0.0,3549.178,0.0,7536.169,466.0171,4213918.5,0.01998213,251185.17,3,239811.0,52181.0,3.8589597,1.1393994
1244,Geo15,2023-12-25,129875.0,428891.0,531696.0,817901.0,405957.0,375376.0,2.1665905,1.4941541,-1.2475353,1114.6195,4252.771,4641.0396,6350.329,3305.912,2942.2527,6508142.5,0.020131258,251185.17,3,194303.0,200825.0,2.0892987,1.8691697
1245,Geo15,2024-01-01,639014.0,519504.0,415881.0,775851.0,365219.0,1105154.0,2.2333908,1.1211765,-0.16237551,5484.177,5151.266,3630.1196,6023.8457,2974.162,8662.361,6468701.0,0.020134863,251185.17,3,200763.0,251209.0,1.819155,4.3993406
1246,Geo15,2024-01-08,136439.0,305320.0,0.0,0.0,886637.0,0.0,-0.41531718,-0.9545715,0.950019,1170.9534,3027.4734,0.0,0.0,7220.331,0.0,3890927.2,0.019984582,251185.17,3,243441.0,0.0,3.6421022,0.0
1247,Geo15,2024-01-15,835656.0,333929.0,313908.0,120980.0,488405.0,563777.0,0.807033,0.7399837,0.40383947,7171.8076,3311.1528,2740.0232,939.3103,3977.3276,4418.9673,4935084.5,0.019919883,251185.17,3,216303.0,251238.0,2.2579668,2.2439957
1248,Geo16,2021-01-25,0.0,0.0,1048287.0,0.0,0.0,0.0,0.38085175,-1.8683614,0.111370385,0.0,0.0,9150.231,0.0,0.0,0.0,9078452.0,0.020059684,975327.75,1,0.0,0.0,0.0,0.0
1249,Geo16,2021-02-01,0.0,459945.0,0.0,1548062.0,0.0,0.0,-1.3082769,-1.0014273,-0.04004866,0.0,4560.6943,0.0,12019.429,0.0,0.0,11675107.0,0.0200656,975327.75,1,0.0,0.0,0.0,0.0
1250,Geo16,2021-02-08,2311892.0,1018765.0,0.0,2528066.0,2064681.0,0.0,1.6179402,0.99724317,-2.0800858,19841.232,10101.808,0.0,19628.355,16813.736,0.0,17701088.0,0.02002288,975327.75,1,837292.0,0.0,2.4659033,0.0
1251,Geo16,2021-02-15,0.0,0.0,276134.0,1035729.0,0.0,0.0,-1.9155098,1.2071337,-1.2510076,0.0,0.0,2410.3037,8041.5845,0.0,0.0,15274287.0,0.019993039,975327.75,1,0.0,0.0,0.0,0.0
1252,Geo16,2021-02-22,2120093.0,1151606.0,0.0,921759.0,1043791.0,5017075.0,0.1746426,0.38554364,1.2036607,18195.166,11419.025,0.0,7156.701,8500.115,39324.574,22214484.0,0.01993232,975327.75,1,663826.0,974974.0,1.5723864,5.145855
1253,Geo16,2021-03-01,2003686.0,1154372.0,2204497.0,2065861.0,1451203.0,1361820.0,1.1305323,0.6160038,1.3810712,17196.133,11446.452,19242.496,16039.713,11817.876,10674.147,23957750.0,0.019854743,975327.75,1,675387.0,852681.0,2.1486986,1.5971037
1254,Geo16,2021-03-08,1530107.0,0.0,2786756.0,1779073.0,1788466.0,74144.0,-0.53831536,1.7435808,-0.8156001,13131.759,0.0,24324.887,13813.04,14564.379,581.1516,21401426.0,0.019905806,975327.75,1,882593.0,72106.0,2.0263767,1.0282639
1255,Geo16,2021-03-15,3491564.0,989218.0,984201.0,1452250.0,756529.0,0.0,-0.20436549,-0.042666256,-0.13995051,29965.47,9808.828,8590.841,11275.528,6160.7964,0.0,16120955.0,0.019934049,975327.75,1,587176.0,0.0,1.2884195,0.0
1256,Geo16,2021-03-22,622422.0,0.0,0.0,0.0,969584.0,0.0,1.1833414,-0.8308536,-1.6465986,5341.7803,0.0,0.0,0.0,7895.8105,0.0,14521958.0,0.019736515,975327.75,1,729624.0,0.0,1.3288817,0.0
1257,Geo16,2021-03-29,2100524.0,1916479.0,0.0,568326.0,1863675.0,3574908.0,0.9463222,0.43381682,1.3709247,18027.22,19003.307,0.0,4412.5845,15176.843,28020.658,23659510.0,0.019976309,975327.75,1,852087.0,939973.0,2.1871886,3.8032029
1258,Geo16,2021-04-05,0.0,0.0,2031531.0,585757.0,0.0,2885900.0,-2.4610045,0.66615415,0.31641862,0.0,0.0,17732.719,4547.922,0.0,22620.111,17927466.0,0.019871322,975327.75,1,0.0,936581.0,0.0,3.0813138
1259,Geo16,2021-04-12,0.0,0.0,153624.0,95730.0,284308.0,0.0,0.17887074,-1.558175,-0.3260815,0.0,0.0,1340.945,743.26483,2315.263,0.0,10484868.0,0.02005417,975327.75,1,228363.0,0.0,1.2449827,0.0
1260,Geo16,2021-04-19,492117.0,136954.0,434111.0,0.0,39029.0,0.0,-0.6155923,0.5274272,-0.5204204,4223.4707,1358.0001,3789.2446,0.0,317.8328,0.0,17849736.0,0.020159733,975327.75,1,39675.0,0.0,0.9837177,0.0
1261,Geo16,2021-04-26,1465837.0,0.0,1746007.0,1865442.0,2445113.0,4453462.0,0.8303393,1.6885853,0.1872955,12580.178,0.0,15240.452,14483.624,19911.785,34906.895,24164348.0,0.020161461,975327.75,1,900421.0,951415.0,2.715522,4.6808825
1262,Geo16,2021-05-03,2324558.0,122508.0,2442677.0,1800722.0,563067.0,2207276.0,0.015989289,0.79640883,0.92201823,19949.934,1214.7573,21321.508,13981.127,4585.338,17300.955,19979916.0,0.02004905,975327.75,1,421688.0,906523.0,1.3352692,2.4348814
1263,Geo16,2021-05-10,0.0,0.0,2136554.0,1609055.0,500252.0,1218341.0,-0.60688233,0.47752383,-0.049166918,0.0,0.0,18649.438,12492.99,4073.8037,9549.537,20230208.0,0.019880667,975327.75,1,444965.0,551117.0,1.1242502,2.2106757
1264,Geo16,2021-05-17,0.0,0.0,0.0,0.0,223028.0,0.0,-0.74749196,-0.93655246,-2.1206765,0.0,0.0,0.0,0.0,1816.2292,0.0,11246440.0,0.019711038,975327.75,1,194243.0,0.0,1.1481906,0.0
1265,Geo16,2021-05-24,1421466.0,719992.0,15008.0,0.0,0.0,0.0,-1.4368849,-0.040707648,-0.10231903,12199.375,7139.253,131.00102,0.0,0.0,0.0,15139482.0,0.019957904,975327.75,1,0.0,0.0,0.0,0.0
1266,Geo16,2021-05-31,1844037.0,0.0,0.0,2180176.0,2453404.0,1205458.0,0.21984124,1.9258773,-0.7312524,15825.984,0.0,0.0,16927.275,19979.305,9448.558,20690404.0,0.019987358,975327.75,1,1041896.0,660884.0,2.3547494,1.8240085
1267,Geo16,2021-06-07,0.0,0.0,0.0,2936801.0,0.0,0.0,-1.0724446,0.77501583,-1.9776902,0.0,0.0,0.0,22801.846,0.0,0.0,13177201.0,0.019889964,975327.75,1,0.0,0.0,0.0,0.0
